Last Date Sold,Latitude,Longitude,Zip,Price,Price Per Sq. Ft.,Footage,Lot Area,Beds,Baths,Address,Listing URL,Short Address,City,State,Raw Property Details,Date Scraped,Broker Name,Status,Type,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Most Recent Date Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Broker Phone,Listed By,Lister Phone,Agent Name,Agent Phone,Agent Email,Co-Agent Name,Co-Agent Phone,Buyer Agent Fee,Association Name,Association Fee,Monthly HOA Fees,Year Built,Stories,Heating,Cooling,Fireplaces,Flooring,Foundation,Garage Capacity,Sewer,Subdivision,Zoning Desc.,Property Condition,Roof Type,Virtual Tour,MLS Source,Parcel Id,Favorite Count,Page Views,Tax Paid (Most Recent),Has Private Pool,Pool Features
12/17/2021,40.541958,-74.367325,8840,420000,,,17859.6,3,1,"96 Central Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/96-Central-Ave-Metuchen-NJ-08840/39088976_zpid/,,,,3 bds | 1 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,900 ",534700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,40.556183,-74.32824,8840,350000,323,1085,21780,3,1,"5 Mercer St, Metuchen, NJ 08840",https://www.zillow.com/homedetails/5-Mercer-St-Metuchen-NJ-08840/39195359_zpid/,,,,3 bds | 1 ba | 1085 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,949 ",486300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,40.57574,-74.34067,8820,692000,,,17424,4,3,"16 Hilltop Rd, Edison, NJ 08820",https://www.zillow.com/homedetails/16-Hilltop-Rd-Edison-NJ-08820/39073400_zpid/,,,,4 bds | 3 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,499 ",853200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,40.58538,-74.3374,8820,1080000,376,2869,23322.02,0,,"659 New Dover Rd, Edison, NJ 08820",https://www.zillow.com/homedetails/659-New-Dover-Rd-Edison-NJ-08820/39073965_zpid/,,,,Studio | 2869 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,092 ",1138900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,40.56691,-74.377266,8820,520000,340,1528,18290.84,3,2,"31 Stephenville Pkwy, Edison, NJ 08820",https://www.zillow.com/homedetails/31-Stephenville-Pkwy-Edison-NJ-08820/39080982_zpid/,,,,3 bds | 2 ba | 1528 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,490 ",837900,,"Thu, 11/18/21","-12,000",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,40.591038,-74.362686,8820,550000,,,20399.15,4,3,"22 Boxwood Cir, Edison, NJ 08820",https://www.zillow.com/homedetails/22-Boxwood-Cir-Edison-NJ-08820/39083466_zpid/,,,,4 bds | 3 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,599 ",713000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2021,40.419197,-74.52791,8852,500000,216,2320,14048.1,5,3,"28 Deans Ln, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/28-Deans-Ln-Monmouth-Junction-NJ-08852/39171965_zpid/,,,,5 bds | 3 ba | 2320 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,461 ",828500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,40.54224,-74.40784,8817,650000,284,2290,17498.05,4,3,"51 Meredith Rd, Edison, NJ 08817",https://www.zillow.com/homedetails/51-Meredith-Rd-Edison-NJ-08817/39062528_zpid/,,,,4 bds | 3 ba | 2290 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,294 ",806600,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,40.509396,-74.37697,8817,565000,310,1820,17598.24,4,3,"58 Brookside Rd, Edison, NJ 08817",https://www.zillow.com/homedetails/58-Brookside-Rd-Edison-NJ-08817/39068015_zpid/,,,,4 bds | 3 ba | 1820 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,800 ",707900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,40.534916,-74.359344,8840,450000,326,1380,15002.06,4,2,"11 Lincoln Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/11-Lincoln-Ave-Metuchen-NJ-08840/39091580_zpid/,,,,4 bds | 2 ba | 1380 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,599 ",621200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,40.588245,-74.37435,8820,1850000,300,6173,34412.4,4,4,"6 Jego Ct, Edison, NJ 08820",https://www.zillow.com/homedetails/6-Jego-Ct-Edison-NJ-08820/39070784_zpid/,,,,4 bds | 4 ba | 6173 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$10,817 ",2016000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,40.55528,-74.394905,8820,870000,346,2511,32670,4,3,"3 Joshua Ct, Edison, NJ 08820",https://www.zillow.com/homedetails/3-Joshua-Ct-Edison-NJ-08820/39076465_zpid/,,,,4 bds | 3 ba | 2511 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,614 ",1048200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,40.35,-74.58892,8536,895000,293,3056,12000.78,5,4,"15 Serina Dr, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/15-Serina-Dr-Plainsboro-NJ-08536/39152604_zpid/,,,,5 bds | 4 ba | 3056 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,373 ",1180100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,40.334858,-74.55151,8536,850000,309,2749,12501.72,4,3,"5 Madison Dr, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/5-Madison-Dr-Plainsboro-NJ-08536/39153521_zpid/,,,,4 bds | 3 ba | 2749 sqft,"Sun, 6/2/24",BHHS Fox & Roach - Princeton,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,809 ",1083200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2021,40.303207,-74.645035,8540,1050000,303,3464,35719.2,5,4,"80 Renfield Dr, Princeton, NJ 08540",https://www.zillow.com/homedetails/80-Renfield-Dr-Princeton-NJ-08540/68301879_zpid/,,,,5 bds | 4 ba | 3464 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,950 ",1384800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,40.517227,-74.40386,8817,460000,225,2043,14309.46,3,2,"165 Prospect Ave, Edison, NJ 08817",https://www.zillow.com/homedetails/165-Prospect-Ave-Edison-NJ-08817/39064485_zpid/,,,,3 bds | 2 ba | 2043 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,499 ",632800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,40.553726,-74.35981,8840,535000,384,1394,45738,3,2,"167 Mason Dr, Metuchen, NJ 08840",https://www.zillow.com/homedetails/167-Mason-Dr-Metuchen-NJ-08840/39088008_zpid/,,,,3 bds | 2 ba | 1394 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,449 ",707600,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,40.549057,-74.37038,8840,834000,259,3214,14810.4,5,5,"330 Central Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/330-Central-Ave-Metuchen-NJ-08840/39088396_zpid/,,,,5 bds | 5 ba | 3214 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,253 ",1150900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2021,40.30956,-74.6408,8540,850000,277,3069,19998.4,4,3,"34 Greylynne Dr, Princeton, NJ 08540",https://www.zillow.com/homedetails/34-Greylynne-Dr-Princeton-NJ-08540/87967542_zpid/,,,,4 bds | 3 ba | 3069 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,307 ",1064400,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,40.52361,-74.37127,8817,535000,262,2040,21000.28,3,3,"91 Rodak Cir, Edison, NJ 08817",https://www.zillow.com/homedetails/91-Rodak-Cir-Edison-NJ-08817/39066604_zpid/,,,,3 bds | 3 ba | 2040 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,584 ",755800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,40.51985,-74.394135,8817,375000,253,1484,94046.04,4,2,"8 Winthrop Rd, Edison, NJ 08817",https://www.zillow.com/homedetails/8-Winthrop-Rd-Edison-NJ-08817/39082113_zpid/,,,,4 bds | 2 ba | 1484 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,599 ",546300,,"Mon, 9/20/21","-14,000",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,40.54926,-74.35529,8840,612000,281,2181,22651.2,3,2,"270 Middlesex Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/270-Middlesex-Ave-Metuchen-NJ-08840/39089365_zpid/,,,,3 bds | 2 ba | 2181 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,425 ",822300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,40.58917,-74.36052,8820,865000,277,3120,13120.27,5,3,"363 McKinley Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/363-McKinley-Ave-Edison-NJ-08820/39071733_zpid/,,,,5 bds | 3 ba | 3120 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,770 ",1079900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,40.569572,-74.3852,8820,775000,250,3100,17110.37,4,3,"4 Flower Ct, Edison, NJ 08820",https://www.zillow.com/homedetails/4-Flower-Ct-Edison-NJ-08820/39081047_zpid/,,,,4 bds | 3 ba | 3100 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,310 ",998600,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2021,40.33708,-74.56484,8536,565000,309,1830,15128.39,4,3,"83 Dey Rd, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/83-Dey-Rd-Plainsboro-NJ-08536/2098648163_zpid/,,,,4 bds | 3 ba | 1830 sqft,"Sun, 6/2/24",Keller Williams Premier,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,114 ",762700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,40.510765,-74.41633,8817,430000,473,910,16217.39,3,1,"95 Marshall Dr, Edison, NJ 08817",https://www.zillow.com/homedetails/95-Marshall-Dr-Edison-NJ-08817/39063641_zpid/,,,,3 bds | 1 ba | 910 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,900 ",594000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,40.49733,-74.4014,8817,455000,294,1548,15002.06,3,2,"10 Berrue Ct, Edison, NJ 08817",https://www.zillow.com/homedetails/10-Berrue-Ct-Edison-NJ-08817/39068782_zpid/,,,,3 bds | 2 ba | 1548 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,499 ",579100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,40.541927,-74.34744,8840,525000,210,2498,159516.72,4,3,"60 Hollywood Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/60-Hollywood-Ave-Metuchen-NJ-08840/39091862_zpid/,,,,4 bds | 3 ba | 2498 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,154 ",949500,,"Fri, 10/15/21","-10,000",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,40.57167,-74.35547,8820,545000,,,17001.47,4,3,"8 Wren Ct, Edison Twp., NJ 08820-2712",https://www.zillow.com/homedetails/8-Wren-Ct-Edison-NJ-08820/39073553_zpid/,,,,4 bds | 3 ba ,"Sun, 6/2/24",Nj Homes Realty,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,561 ",839800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2021,40.55538,-74.382866,8820,430000,353,1217,33541.2,2,1,"41 Rainford Rd, Edison, NJ 08820",https://www.zillow.com/homedetails/41-Rainford-Rd-Edison-NJ-08820/39083741_zpid/,,,,2 bds | 1 ba | 1217 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,500 ",539700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,40.543144,-74.39133,8817,455000,330,1378,19392.91,3,2,"76 Karen Pl, Edison, NJ 08817",https://www.zillow.com/homedetails/76-Karen-Pl-Edison-NJ-08817/39062872_zpid/,,,,3 bds | 2 ba | 1378 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,469 ",592600,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,40.55792,-74.357185,8820,335000,136,2466,17998.99,0,,"498 Grove Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/498-Grove-Ave-Edison-NJ-08820/39076778_zpid/,,,,Studio | 2466 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,178 ",958800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2021,40.57216,-74.359566,8820,510000,,,11251.55,4,3,"2 Marc Ct, Edison, NJ 08820",https://www.zillow.com/homedetails/2-Marc-Ct-Edison-NJ-08820/39077377_zpid/,,,,4 bds | 3 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,081 ",758600,,"Sun, 10/31/21","-24,100",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,40.526516,-74.37847,8817,515000,,,19998.4,3,2,"20 Outcalt Rd, Edison, NJ 08817",https://www.zillow.com/homedetails/20-Outcalt-Rd-Edison-NJ-08817/39081693_zpid/,,,,3 bds | 2 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,150 ",625400,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,40.54703,-74.365685,8840,660000,287,2300,15803.57,4,3,"109 Maple Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/109-Maple-Ave-Metuchen-NJ-08840/39088610_zpid/,,,,4 bds | 3 ba | 2300 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,445 ",834900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,40.587925,-74.37358,8820,930000,331,2806,11038.1,0,,"2 Colasurdo Ct, Edison, NJ 08820",https://www.zillow.com/homedetails/2-Colasurdo-Ct-Edison-NJ-08820/39071586_zpid/,,,,Studio | 2806 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,990 ",1085800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,40.603333,-74.34329,8820,639900,404,1584,14400.94,3,3,"236 W Hegel Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/236-W-Hegel-Ave-Edison-NJ-08820/39079475_zpid/,,,,3 bds | 3 ba | 1584 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,225 ",787200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2021,40.38208,-74.58507,8852,1180000,230,5140,11251.55,0,,"25 Point Of Woods Dr, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/25-Point-Of-Woods-Dr-Monmouth-Junction-NJ-08852/248884812_zpid/,,,,Studio | 5140 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$8,150 ",1455500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2021,40.511585,-74.4053,8817,530000,273,1944,15973.45,5,3,"48 Ovington Ave, Edison, NJ 08817",https://www.zillow.com/homedetails/48-Ovington-Ave-Edison-NJ-08817/39065239_zpid/,,,,5 bds | 3 ba | 1944 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,900 ",672100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.54999,-74.36549,8840,280000,313,896,37461.6,2,2,"18 Roosevelt Ct, Metuchen, NJ 08840",https://www.zillow.com/homedetails/18-Roosevelt-Ct-Metuchen-NJ-08840/39089087_zpid/,,,,2 bds | 2 ba | 896 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,650 ",409500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.548428,-74.36334,8840,518880,469,1107,19192.54,3,2,"169 E Chestnut Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/169-E-Chestnut-Ave-Metuchen-NJ-08840/39089103_zpid/,,,,3 bds | 2 ba | 1107 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,300 ",641700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.566677,-74.37229,8820,615000,321,1916,15520.43,3,2,"6 Fargo Ct, Edison, NJ 08820",https://www.zillow.com/homedetails/6-Fargo-Ct-Edison-NJ-08820/39074457_zpid/,,,,3 bds | 2 ba | 1916 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,436 ",834900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.565357,-74.3585,8820,595000,271,2198,33541.2,4,3,"10 Marlin Ave W, Edison, NJ 08820",https://www.zillow.com/homedetails/10-Marlin-Ave-W-Edison-NJ-08820/39074975_zpid/,,,,4 bds | 3 ba | 2198 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,477 ",842100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.594692,-74.37652,8820,498000,,,22825.44,3,3,"52 Holly Ct UNIT 52, Edison Twp., NJ 08820-1069",https://www.zillow.com/homedetails/52-Holly-Ct-52-Edison-NJ-08820/2067595531_zpid/,,,,3 bds | 3 ba ,"Sun, 6/2/24",Re/Max Competitive Edge,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,211 ",777500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.57439,-74.35737,8820,420000,,,33541.2,0,,"306 Westgate Dr #306, Edison, NJ 08820",https://www.zillow.com/homedetails/306-Westgate-Dr-306-Edison-NJ-08820/2068003679_zpid/,,,,Studio ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,175 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.414337,-74.54596,8852,580000,,,34556.15,4,3,"159 Old Beekman Rd, South Brunswick Twp., NJ 08852-3114",https://www.zillow.com/homedetails/159-Old-Beekman-Rd-Monmouth-Junction-NJ-08852/39172302_zpid/,,,,4 bds | 3 ba ,"Sun, 6/2/24","Exp Realty, Llc",RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,999 ",739000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.365616,-74.54076,8852,895000,268,3335,33001.06,5,4,"26 Renk Farm Dr, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/26-Renk-Farm-Dr-Monmouth-Junction-NJ-08852/55554052_zpid/,,,,5 bds | 4 ba | 3335 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,996 ",1120300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.286755,-74.59708,8550,1050000,310,3392,22516.16,4,3,"6 Bush Ct, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/6-Bush-Ct-Princeton-Junction-NJ-08550/39037807_zpid/,,,,4 bds | 3 ba | 3392 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,584 ",1308400,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2021,40.267376,-74.60626,8550,980000,245,3996,20599.52,4,3,"3 Jarrett Ct, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/3-Jarrett-Ct-Princeton-Junction-NJ-08550/39039062_zpid/,,,,4 bds | 3 ba | 3996 sqft,"Sun, 6/2/24",BHHS Fox & Roach - Princeton,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,577 ",1314300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,40.51022,-74.37699,8817,550000,302,1820,15045.62,4,3,"47 Brookside Rd, Edison, NJ 08817",https://www.zillow.com/homedetails/47-Brookside-Rd-Edison-NJ-08817/39067941_zpid/,,,,4 bds | 3 ba | 1820 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,800 ",701900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2022,40.506474,-74.42548,8817,725000,252,2872,19998.4,0,,"14 Olden Rd, Edison, NJ 08817",https://www.zillow.com/homedetails/14-Olden-Rd-Edison-NJ-08817/39063373_zpid/,,,,Studio | 2872 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,024 ",948700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2022,40.502563,-74.38742,8817,310000,298,1040,14984.64,2,2,"1 Bonnie Brook Ave, Edison, NJ 08817",https://www.zillow.com/homedetails/1-Bonnie-Brook-Ave-Edison-NJ-08817/39069278_zpid/,,,,2 bds | 2 ba | 1040 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,700 ",451000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2022,40.55421,-74.38248,8820,640000,266,2405,11325.6,4,3,"141 Woodbury Rd, Edison, NJ 08820",https://www.zillow.com/homedetails/141-Woodbury-Rd-Edison-NJ-08820/55545320_zpid/,,,,4 bds | 3 ba | 2405 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,553 ",849500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2022,40.601364,-74.38186,8820,1150000,260,4424,18743.87,4,4,"1686 Frank St, Edison, NJ 08820",https://www.zillow.com/homedetails/1686-Frank-St-Edison-NJ-08820/64589352_zpid/,,,,4 bds | 4 ba | 4424 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$7,758 ",1449300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2022,40.537655,-74.37896,8817,280000,,,15751.3,3,1,"42 NE Wayne St, Edison, NJ 08817",https://www.zillow.com/homedetails/42-NE-Wayne-St-Edison-NJ-08817/2067612742_zpid/,,,,3 bds | 1 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,999 ",437900,,"Tue, 11/9/21","-15,300",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2022,40.57612,-74.3695,8820,710000,314,2258,28314,4,3,"11 Lucille Ct, Edison, NJ 08820",https://www.zillow.com/homedetails/11-Lucille-Ct-Edison-NJ-08820/39072960_zpid/,,,,4 bds | 3 ba | 2258 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,763 ",891300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2022,40.569878,-74.37291,8820,582000,323,1800,40075.2,4,3,"12 Nottingham Rd, Edison, NJ 08820",https://www.zillow.com/homedetails/12-Nottingham-Rd-Edison-NJ-08820/39074521_zpid/,,,,4 bds | 3 ba | 1800 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,593 ",851300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2022,40.394814,-74.57657,8852,825000,245,3369,11621.81,4,3,"4 Dunston Ln, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/4-Dunston-Ln-Monmouth-Junction-NJ-08852/39174247_zpid/,,,,4 bds | 3 ba | 3369 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,463 ",1016000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2022,40.400284,-74.56853,8852,1070000,247,4338,19998.4,0,,"8 Condor Ct, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/8-Condor-Ct-Monmouth-Junction-NJ-08852/299478082_zpid/,,,,Studio | 4338 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$7,474 ",1340600,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2022,40.2933,-74.62723,8550,565000,240,2359,16831.58,3,3,"38 Westwinds Dr, West Windsor, NJ 08550",https://www.zillow.com/homedetails/38-Westwinds-Dr-West-Windsor-NJ-08550/39036342_zpid/,,,,3 bds | 3 ba | 2359 sqft,"Sun, 6/2/24","Realty Mark Central, LLC",RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,349 ",748200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
